# 10 20
2.637157e+01 1.722094e+01 2.207926e+01 2.769076e+01 2.753282e+01 3.844961e+01 3.049900e+01 1.737215e+01 2.466168e+01 2.523502e+01 2.278653e+01 2.355066e+01 2.419767e+01 1.754552e+01 9.518920e+00 1.985677e+01 2.541647e+01 2.937587e+01 2.456703e+01 2.800045e+01
2.643693e+01 1.709621e+01 2.190191e+01 2.767397e+01 2.760309e+01 3.859958e+01 3.057508e+01 1.746904e+01 2.464321e+01 2.549399e+01 2.278176e+01 2.348800e+01 2.397596e+01 1.754747e+01 9.518542e+00 1.987795e+01 2.511980e+01 2.937601e+01 2.491147e+01 2.777897e+01
2.631900e+01 1.724823e+01 2.198625e+01 2.759368e+01 2.729353e+01 3.909512e+01 3.006188e+01 1.746958e+01 2.463227e+01 2.519773e+01 2.272259e+01 2.370448e+01 2.403646e+01 1.754362e+01 9.517747e+00 1.987451e+01 2.541821e+01 2.945692e+01 2.482159e+01 2.800799e+01
2.653952e+01 1.696310e+01 2.195955e+01 2.770377e+01 2.739167e+01 3.885515e+01 3.037783e+01 1.735950e+01 2.454955e+01 2.535921e+01 2.287001e+01 2.361546e+01 2.412339e+01 1.754824e+01 9.518600e+00 1.986777e+01 2.526375e+01 2.938711e+01 2.457647e+01 2.789739e+01
2.624235e+01 1.732565e+01 2.185459e+01 2.761840e+01 2.736969e+01 3.855844e+01 3.001196e+01 1.742841e+01 2.468396e+01 2.538661e+01 2.282132e+01 2.367644e+01 2.418201e+01 1.754465e+01 9.518790e+00 1.986881e+01 2.511319e+01 2.943043e+01 2.463438e+01 2.812439e+01
2.634233e+01 1.735225e+01 2.195926e+01 2.785599e+01 2.742971e+01 3.890734e+01 3.027024e+01 1.732296e+01 2.443938e+01 2.522058e+01 2.269635e+01 2.362559e+01 2.409303e+01 1.754839e+01 9.518357e+00 1.987910e+01 2.533875e+01 2.938265e+01 2.453471e+01 2.797915e+01
2.625230e+01 1.720653e+01 2.199582e+01 2.762126e+01 2.703781e+01 3.896528e+01 3.054173e+01 1.738269e+01 2.459135e+01 2.533065e+01 2.268042e+01 2.383794e+01 2.411193e+01 1.754831e+01 9.516510e+00 1.986981e+01 2.538222e+01 2.934661e+01 2.458103e+01 2.781524e+01
2.637127e+01 1.725903e+01 2.207446e+01 2.761557e+01 2.702777e+01 3.842739e+01 3.049408e+01 1.747165e+01 2.466639e+01 2.532569e+01 2.285194e+01 2.340474e+01 2.409786e+01 1.754590e+01 9.518703e+00 1.986113e+01 2.532181e+01 2.919344e+01 2.442987e+01 2.796041e+01
2.630332e+01 1.715624e+01 2.191289e+01 2.753272e+01 2.728237e+01 3.862453e+01 3.043135e+01 1.748548e+01 2.465606e+01 2.530936e+01 2.253549e+01 2.375494e+01 2.392148e+01 1.754698e+01 9.517455e+00 1.987691e+01 2.554936e+01 2.942953e+01 2.455944e+01 2.792303e+01
2.641082e+01 1.727607e+01 2.199907e+01 2.737069e+01 2.710799e+01 3.886077e+01 3.046026e+01 1.726344e+01 2.460453e+01 2.534196e+01 2.272375e+01 2.364434e+01 2.382616e+01 1.754801e+01 9.516490e+00 1.987272e+01 2.544166e+01 2.936580e+01 2.464338e+01 2.779778e+01
