# 10 20
2.646425e+01 1.659997e+01 2.184656e+01 2.775048e+01 2.709954e+01 3.838373e+01 3.022672e+01 1.747352e+01 2.472998e+01 2.510667e+01 2.267978e+01 2.364251e+01 2.409371e+01 1.754804e+01 9.518577e+00 1.987720e+01 2.539260e+01 2.911168e+01 2.461058e+01 2.800152e+01
2.639727e+01 1.704329e+01 2.194545e+01 2.780842e+01 2.753473e+01 3.860076e+01 3.030825e+01 1.739839e+01 2.477521e+01 2.521386e+01 2.268882e+01 2.381233e+01 2.375409e+01 1.754690e+01 9.518353e+00 1.986689e+01 2.526804e+01 2.918868e+01 2.450664e+01 2.733475e+01
2.633586e+01 1.696570e+01 2.183526e+01 2.768751e+01 2.737484e+01 3.874799e+01 3.052752e+01 1.742776e+01 2.456213e+01 2.517273e+01 2.264804e+01 2.346548e+01 2.419230e+01 1.753959e+01 9.519265e+00 1.986974e+01 2.531088e+01 2.900521e+01 2.477773e+01 2.799248e+01
2.632659e+01 1.667342e+01 2.185396e+01 2.757150e+01 2.719135e+01 3.856981e+01 2.982696e+01 1.746042e+01 2.460088e+01 2.535006e+01 2.267533e+01 2.378926e+01 2.396703e+01 1.754553e+01 9.516249e+00 1.986743e+01 2.522223e+01 2.924882e+01 2.471811e+01 2.776252e+01
2.633149e+01 1.713122e+01 2.181339e+01 2.762516e+01 2.752694e+01 3.885308e+01 3.014348e+01 1.729317e+01 2.443485e+01 2.538303e+01 2.271327e+01 2.370303e+01 2.372510e+01 1.754594e+01 9.519050e+00 1.987561e+01 2.525632e+01 2.940633e+01 2.435526e+01 2.763326e+01
2.630299e+01 1.676961e+01 2.182446e+01 2.771167e+01 2.712954e+01 3.852275e+01 3.023728e+01 1.740772e+01 2.456835e+01 2.526988e+01 2.266013e+01 2.358772e+01 2.390993e+01 1.754598e+01 9.519054e+00 1.987178e+01 2.544335e+01 2.916697e+01 2.454683e+01 2.782296e+01
2.617430e+01 1.684982e+01 2.207983e+01 2.762627e+01 2.742653e+01 3.890252e+01 3.016824e+01 1.743890e+01 2.460618e+01 2.521424e+01 2.242767e+01 2.361491e+01 2.395663e+01 1.754068e+01 9.518741e+00 1.986513e+01 2.522693e+01 2.939120e+01 2.452810e+01 2.811296e+01
2.638901e+01 1.685573e+01 2.184654e+01 2.774950e+01 2.724256e+01 3.884982e+01 2.982488e+01 1.748741e+01 2.449585e+01 2.471765e+01 2.257625e+01 2.376224e+01 2.384591e+01 1.754542e+01 9.518028e+00 1.987223e+01 2.507607e+01 2.909323e+01 2.477016e+01 2.796816e+01
2.627173e+01 1.708903e+01 2.185097e+01 2.762526e+01 2.696279e+01 3.829197e+01 3.009258e+01 1.741893e+01 2.482406e+01 2.531804e+01 2.264803e+01 2.385940e+01 2.376066e+01 1.754652e+01 9.516112e+00 1.986021e+01 2.524401e+01 2.916978e+01 2.461892e+01 2.793656e+01
2.624423e+01 1.682807e+01 2.184429e+01 2.767089e+01 2.758616e+01 3.876131e+01 2.994874e+01 1.739564e+01 2.467838e+01 2.539834e+01 2.236892e+01 2.377485e+01 2.372408e+01 1.754108e+01 9.518997e+00 1.985907e+01 2.526958e+01 2.924688e+01 2.454760e+01 2.793960e+01
